"","Site","X Variable","Y Variable","R Squared","P Value"
"1095","SC1","Tidal Height","Chloro",0.00216039879348928,0.821614941200918
"1096","SC2","Tidal Height","Chloro",0.22142066095562,0.0152650396395146
"1097","SC3","Tidal Height","Chloro",0.0211757990035089,0.47813743509833
"1098","SR1","Tidal Height","Chloro",0.126469449344658,0.104317519169419
"1099","WC1","Tidal Height","Chloro",0.0604017734151549,0.226197867627703
"1100","WR1","Tidal Height","Chloro",0.001935823147227,0.834582494631089
"1101","AR1","Phosphate","Chloro",0.030993077778637,0.53025704026179
"1102","AR2","Phosphate","Chloro",1.55327140565267e-05,0.988022619651264
"1103","AR3","Phosphate","Chloro",0.0201688481037769,0.586634966377894
"1104","CC1","Phosphate","Chloro",0.0650845982273604,0.323038223393267
"1105","CH1","Phosphate","Chloro",0.0385276219073401,0.466256310445421
"1106","CH2","Phosphate","Chloro",0.0118476459654962,0.711084258958306
"1107","CH3","Phosphate","Chloro",0.0557645540856118,0.378584627090142
"1108","CS1","Phosphate","Chloro",0.00130243174165758,0.890628133657741
"1109","FB1","Phosphate","Chloro",0.0162079310976118,0.626314371601108
"1110","FC1","Phosphate","Chloro",0.00444158059595237,0.80627983652272
"1111","HC1","Phosphate","Chloro",0.0186374748744227,0.641664574346532
"1112","HC2","Phosphate","Chloro",0.0022261426820717,0.85729565722006
"1113","JIC1","Phosphate","Chloro",0.0258052942397667,0.567377610609621
"1114","JIC2","Phosphate","Chloro",0.0071701284266742,0.746605688586986
"1115","SC1","Phosphate","Chloro",0.00261916475047042,0.845341677745473
"1116","SC2","Phosphate","Chloro",0.182084301573687,0.0876046179960343
"1117","SC3","Phosphate","Chloro",0.0236068215936247,0.556025282329844
"1118","SR1","Phosphate","Chloro",0.0053038170821769,0.781187894416648
"1119","WC1","Phosphate","Chloro",0.0139938663310031,0.651133838927483
"1120","WR1","Phosphate","Chloro",0.00938964894572626,0.721090846894969
"1121","AR1","Nitrate","Chloro",0.0168590776256083,0.64464647662418
"1122","AR2","Nitrate","Chloro",0.254758262132661,0.0387956604842532
"1123","AR3","Nitrate","Chloro",0.0282857555884498,0.51877061527725
"1124","CC1","Nitrate","Chloro",0.0359109139418639,0.466330400167851
"1125","CH1","Nitrate","Chloro",0.0453656239607082,0.428354488100595
"1126","CH2","Nitrate","Chloro",0.352731776627351,0.0251289976135272
"1127","CH3","Nitrate","Chloro",0.126330590585568,0.176692843838841
"1128","CS1","Nitrate","Chloro",0.108821451337842,0.195978276820427
"1129","FB1","Nitrate","Chloro",0.00309321389042041,0.832099402457004
"1130","FC1","Nitrate","Chloro",0.115392617886459,0.198007537417578
"1131","HC1","Nitrate","Chloro",0.0702035028242608,0.359944317354949
"1132","HC2","Nitrate","Chloro",0.0229159385717617,0.561932509551453
"1133","JIC1","Nitrate","Chloro",0.0206393225206002,0.609490855928882
"1134","JIC2","Nitrate","Chloro",0.0591382170312433,0.346949068944191
"1135","SC1","Nitrate","Chloro",0.00232482323492556,0.854198146666077
"1136","SC2","Nitrate","Chloro",0.0807587667454683,0.268965411149898
"1137","SC3","Nitrate","Chloro",0.0126249818303964,0.66766670244842
"1138","SR1","Nitrate","Chloro",0.0056454547866403,0.774416633578161
"1139","WC1","Nitrate","Chloro",0.0495578438410308,0.390446816278754
"1140","WR1","Nitrate","Chloro",0.0118886147797978,0.687711199885673
"1141","AR1","Temperature","RaphidoA",0.0017026649518854,0.851711209924925
"1142","AR2","Temperature","RaphidoA",0.0550467403705835,0.258944087740334
"1143","AR3","Temperature","RaphidoA",0.0932939572136716,0.129171054752606
"1144","CC1","Temperature","RaphidoA",0.0352530487436727,0.390943423805775
"1145","CH1","Temperature","RaphidoA",0.0687933077738828,0.226649860256709
"1146","CH2","Temperature","RaphidoA",0.00050294782025065,0.921089442274478
"1147","CH3","Temperature","RaphidoA",0.0272193245188295,0.46312038868099
"1148","CS1","Temperature","RaphidoA",0.0206862269850718,0.483323895208053
"1149","FB1","Temperature","RaphidoA",0.0110984002227838,0.608520502340521
"1150","FC1","Temperature","RaphidoA",0.142136891832241,0.0632012633352691
"1151","HC1","Temperature","RaphidoA",0.0530802084950347,0.315023111421519
"1152","HC2","Temperature","RaphidoA",0.00802101726058105,0.677286307135822
"1153","JIC1","Temperature","RaphidoA",0.030920137559391,0.422229473855216
"1154","JIC2","Temperature","RaphidoA",0.12004084436793,0.0829293884940808
"1155","SC1","Temperature","RaphidoA",0.0272456822522086,0.440837142566128
"1156","SC2","Temperature","RaphidoA",8.92437665399416e-06,0.988444258389404
"1157","SC3","Temperature","RaphidoA",0.0254366417034482,0.436426751172006
"1158","SR1","Temperature","RaphidoA",0.0211816975496167,0.518118765991178
"1159","WC1","Temperature","RaphidoA",0.170258972787321,0.0361817168494381
"1160","WR1","Temperature","RaphidoA",0.0621587607294334,0.251285716010022
"1161","AR1","CDOM","RaphidoA",0.322916638512025,0.0270958005673388
"1162","AR2","CDOM","RaphidoA",1.60359659247046e-06,0.996151434906216
"1163","AR3","CDOM","RaphidoA",0.227423140031713,0.052923681380636
"1164","CC1","CDOM","RaphidoA",0.127032103863576,0.160251184151903
"1165","CH1","CDOM","RaphidoA",7.91525247881774e-05,0.973913307826222
"1166","CH2","CDOM","RaphidoA",0.0154037384689892,0.67249322983849
"1167","CH3","CDOM","RaphidoA",0.0647256685941038,0.341668297141452
"1168","CS1","CDOM","RaphidoA",0.235521009574949,0.0483023853155178
"1169","FB1","CDOM","RaphidoA",0.197509276158591,0.0845855675093945
"1170","FC1","CDOM","RaphidoA",0.0743711909479903,0.306830857526346
"1171","HC1","CDOM","RaphidoA",0.000280595081618794,0.954675792843488
"1172","HC2","CDOM","RaphidoA",0.0314246946998202,0.496091293493222
"1173","JIC1","CDOM","RaphidoA",0.409675584548348,0.0101676829182364
"1174","JIC2","CDOM","RaphidoA",0.0215804919161632,0.573688183270808
"1175","SC1","CDOM","RaphidoA",0.106681882998952,0.200699004692018
"1176","SC2","CDOM","RaphidoA",7.95157334330955e-07,0.997289942101138
"1177","SC3","CDOM","RaphidoA",0.238461468754133,0.0467202958935935
"1178","SR1","CDOM","RaphidoA",0.0413383108363782,0.433816482236105
"1179","WC1","CDOM","RaphidoA",0.231937715854673,0.050298376064767
"1180","WR1","CDOM","RaphidoA",0.0395291016978235,0.460402303141388
"1181","AR1","Salinity","RaphidoA",0.0375632166392468,0.440947325868966
"1182","AR2","Salinity","RaphidoA",0.0523992367677431,0.331664139488428
"1183","AR3","Salinity","RaphidoA",0.00145621753137615,0.87309577644491
"1184","CC1","Salinity","RaphidoA",0.22268318898368,0.0356700354931191
"1185","CH1","Salinity","RaphidoA",0.0129168124591711,0.643169248158851
"1186","CH2","Salinity","RaphidoA",0.12070425739633,0.171820638134708
"1187","CH3","Salinity","RaphidoA",0.0563495918417253,0.327799788389836
"1188","CS1","Salinity","RaphidoA",0.0153503279568785,0.60277278592869
"1189","FB1","Salinity","RaphidoA",0.0182652298794523,0.569964267421288
"1190","FC1","Salinity","RaphidoA",0.00621402146769346,0.748376904063891
"1191","HC1","Salinity","RaphidoA",0.0063283763184155,0.761512554297207
"1192","HC2","Salinity","RaphidoA",0.00775173540679396,0.712046042124904
"1193","JIC1","Salinity","RaphidoA",0.11111944034368,0.176445985072318
"1194","JIC2","Salinity","RaphidoA",0.122691248305631,0.130014540338214
"1195","SC1","Salinity","RaphidoA",0.0879235920546091,0.204272666672172
"1196","SC2","Salinity","RaphidoA",0.0286228164232824,0.475810698563876
"1197","SC3","Salinity","RaphidoA",0.111666500717427,0.149870536275127
"1198","SR1","Salinity","RaphidoA",0.0182104356982915,0.605583008585083
"1199","WC1","Salinity","RaphidoA",0.0955373409472718,0.184826106787614
"1200","WR1","Salinity","RaphidoA",0.117238896517768,0.151294516414705
"1201","AR1","Tidal Height","RaphidoA",0.0564525120503913,0.263588288821101
"1202","AR2","Tidal Height","RaphidoA",0.0900603260867188,0.136345078744414
"1203","AR3","Tidal Height","RaphidoA",0.0327251445169285,0.376490890271593
"1204","CC1","Tidal Height","RaphidoA",0.320474406128994,0.0031795647034956
"1205","CH1","Tidal Height","RaphidoA",0.0543385171760301,0.262119372807694
"1206","CH2","Tidal Height","RaphidoA",0.107735387459868,0.126244920662133
"1207","CH3","Tidal Height","RaphidoA",0.0774891163010144,0.177852162958349
"1208","CS1","Tidal Height","RaphidoA",0.205828263182541,0.019917180651869
"1209","FB1","Tidal Height","RaphidoA",0.26591718721801,0.00701060129319097
"1210","FC1","Tidal Height","RaphidoA",0.159142162687761,0.0482230087634165
"1211","HC1","Tidal Height","RaphidoA",0.0206005186023245,0.513530770457633
"1212","HC2","Tidal Height","RaphidoA",0.00164304721829945,0.844139266384083
"1213","JIC1","Tidal Height","RaphidoA",0.160204691957781,0.0526145506181654
"1214","JIC2","Tidal Height","RaphidoA",0.137198743747062,0.0625061717522749
"1215","SC1","Tidal Height","RaphidoA",0.0551263356453347,0.248275709540932
"1216","SC2","Tidal Height","RaphidoA",0.00811596773878158,0.661630113976613
"1217","SC3","Tidal Height","RaphidoA",0.0230857520626415,0.458717474367565
"1218","SR1","Tidal Height","RaphidoA",0.232399515678207,0.0230853000098033
"1219","WC1","Tidal Height","RaphidoA",0.0886884620697188,0.139514269344766
"1220","WR1","Tidal Height","RaphidoA",2.30480260839167e-05,0.98182950716406
"1221","AR1","Phosphate","RaphidoA",0.178260440600207,0.116949679057804
"1222","AR2","Phosphate","RaphidoA",0.013990462071624,0.651173743748329
"1223","AR3","Phosphate","RaphidoA",0.0294991092723787,0.509804858170098
"1224","CC1","Phosphate","RaphidoA",0.0332937057441099,0.483340456035549
"1225","CH1","Phosphate","RaphidoA",0.0194789274717998,0.606191585169751
"1226","CH2","Phosphate","RaphidoA",0.000653875510193525,0.930853909876486
"1227","CH3","Phosphate","RaphidoA",0.0682713838973495,0.328324430321215
"1228","CS1","Phosphate","RaphidoA",0.00628160784917164,0.762371527591159
"1229","FB1","Phosphate","RaphidoA",0.0123489349057481,0.671126201677907
"1230","FC1","Phosphate","RaphidoA",0.105523079974908,0.219595220619028
"1231","HC1","Phosphate","RaphidoA",0.00051013866483478,0.938910269630949
"1232","HC2","Phosphate","RaphidoA",0.0268345952082033,0.529848410146162
"1233","JIC1","Phosphate","RaphidoA",0.0507895099724772,0.419330409860006
"1234","JIC2","Phosphate","RaphidoA",0.407584308201353,0.00581332140663028
"1235","SC1","Phosphate","RaphidoA",0.0401127189381728,0.440859877381125
"1236","SC2","Phosphate","RaphidoA",0.000273156282845913,0.949800269258761
"1237","SC3","Phosphate","RaphidoA",0.0615470854219176,0.337005015908224
"1238","SR1","Phosphate","RaphidoA",0.0088770922122356,0.719083508734695
"1239","WC1","Phosphate","RaphidoA",0.369874865070565,0.00959037129064377
"1240","WR1","Phosphate","RaphidoA",0.0679544656590859,0.329490536527326
"1241","AR1","Nitrate","RaphidoA",0.0359802577756684,0.498342358768374
"1242","AR2","Nitrate","RaphidoA",0.0186116644024966,0.601600782617691
"1243","AR3","Nitrate","RaphidoA",0.143867422178752,0.133215858466812
"1244","CC1","Nitrate","RaphidoA",0.0192642643957591,0.595236501417086
"1245","CH1","Nitrate","RaphidoA",0.0669355459869541,0.333274462924113
"1246","CH2","Nitrate","RaphidoA",9.83007151380148e-05,0.973165070534277
"1247","CH3","Nitrate","RaphidoA",0.0151338781958499,0.649905292355687
"1248","CS1","Nitrate","RaphidoA",0.0822876776667576,0.264283558810014
"1249","FB1","Nitrate","RaphidoA",0.333873754536299,0.0151293781013265
"1250","FC1","Nitrate","RaphidoA",0.242668893872751,0.0525503676628524
"1251","HC1","Nitrate","RaphidoA",0.00248899485669281,0.86550525342148
"1252","HC2","Nitrate","RaphidoA",1.01235213613926e-05,0.99033038775652
"1253","JIC1","Nitrate","RaphidoA",2.30909408331595e-06,0.995711681086882
"1254","JIC2","Nitrate","RaphidoA",0.000123731500034609,0.966203128344836
"1255","SC1","Nitrate","RaphidoA",0.0408257431566973,0.436742187930715
"1256","SC2","Nitrate","RaphidoA",0.0304460179708548,0.502984882006972
"1257","SC3","Nitrate","RaphidoA",0.0235567045563765,0.556449954059861
"1258","SR1","Nitrate","RaphidoA",0.0103694775679773,0.697356448585282
"1259","WC1","Nitrate","RaphidoA",0.0215855049864736,0.573643186988429
"1260","WR1","Nitrate","RaphidoA",0.0408837556306131,0.452657780283835
"1261","AR1","Temperature","HaptoA.ChrysoA.DinoC",0.0497874395582874,0.306119178992228
"1262","AR2","Temperature","HaptoA.ChrysoA.DinoC",0.0722630632954218,0.193823997157855
"1263","AR3","Temperature","HaptoA.ChrysoA.DinoC",0.139850876667402,0.0598329764583158
"1264","CC1","Temperature","HaptoA.ChrysoA.DinoC",0.0179376451310811,0.542359815104479
"1265","CH1","Temperature","HaptoA.ChrysoA.DinoC",0.000911592520407719,0.891224951760398
"1266","CH2","Temperature","HaptoA.ChrysoA.DinoC",0.0409502507812388,0.366446030759357
"1267","CH3","Temperature","HaptoA.ChrysoA.DinoC",0.00106535431199009,0.885346064577022
"1268","CS1","Temperature","HaptoA.ChrysoA.DinoC",0.000187728520262771,0.947034955640606
"1269","FB1","Temperature","HaptoA.ChrysoA.DinoC",0.0015882448675813,0.846729927417824
"1270","FC1","Temperature","HaptoA.ChrysoA.DinoC",0.0292402647154548,0.413778539521314
"1271","HC1","Temperature","HaptoA.ChrysoA.DinoC",0.10813667314516,0.145528939748301
"1272","HC2","Temperature","HaptoA.ChrysoA.DinoC",0.120935411850041,0.0958829110317562
"1273","JIC1","Temperature","HaptoA.ChrysoA.DinoC",0.0770631637630086,0.199675978465101
"1274","JIC2","Temperature","HaptoA.ChrysoA.DinoC",0.10744579284789,0.102105771371736
"1275","SC1","Temperature","HaptoA.ChrysoA.DinoC",0.00567142161098637,0.726534949887048
"1276","SC2","Temperature","HaptoA.ChrysoA.DinoC",0.0126578296852012,0.584238678150788
"1277","SC3","Temperature","HaptoA.ChrysoA.DinoC",0.000652189457215086,0.90144646420527
"1278","SR1","Temperature","HaptoA.ChrysoA.DinoC",0.0183355652207074,0.547954303899884
"1279","WC1","Temperature","HaptoA.ChrysoA.DinoC",2.15975754452963e-06,0.994315108917015
"1280","WR1","Temperature","HaptoA.ChrysoA.DinoC",0.198500830152866,0.0331223144438206
"1281","AR1","CDOM","HaptoA.ChrysoA.DinoC",0.414684678149349,0.00957524616386329
"1282","AR2","CDOM","HaptoA.ChrysoA.DinoC",0.0270761080805324,0.527976844972279
"1283","AR3","CDOM","HaptoA.ChrysoA.DinoC",0.105540753673641,0.203266581157109
"1284","CC1","CDOM","HaptoA.ChrysoA.DinoC",0.00325571715991556,0.827805910457018
"1285","CH1","CDOM","HaptoA.ChrysoA.DinoC",0.00889450785223437,0.728277771549027
"1286","CH2","CDOM","HaptoA.ChrysoA.DinoC",0.000389601128804601,0.946602440278095
"1287","CH3","CDOM","HaptoA.ChrysoA.DinoC",0.0222233285802266,0.581617327372161
"1288","CS1","CDOM","HaptoA.ChrysoA.DinoC",0.0455166674354522,0.410976287384958
"1289","FB1","CDOM","HaptoA.ChrysoA.DinoC",0.0280114743939423,0.535550966020751
"1290","FC1","CDOM","HaptoA.ChrysoA.DinoC",0.257333487515071,0.0448897011743873
"1291","HC1","CDOM","HaptoA.ChrysoA.DinoC",0.000733336402917413,0.926782612684589
"1292","HC2","CDOM","HaptoA.ChrysoA.DinoC",0.05726927934562,0.354921419643931
"1293","JIC1","CDOM","HaptoA.ChrysoA.DinoC",0.113372829276922,0.219760546418295
"1294","JIC2","CDOM","HaptoA.ChrysoA.DinoC",0.0367168874326505,0.461276836046141
"1295","SC1","CDOM","HaptoA.ChrysoA.DinoC",0.00109890492613752,0.899492273490541
"1296","SC2","CDOM","HaptoA.ChrysoA.DinoC",0.0157345775724366,0.63144066246231
"1297","SC3","CDOM","HaptoA.ChrysoA.DinoC",0.262668839442536,0.0354184703661585
"1298","SR1","CDOM","HaptoA.ChrysoA.DinoC",0.0206341265530469,0.582305582953462
"1299","WC1","CDOM","HaptoA.ChrysoA.DinoC",0.225051161636826,0.0543542677660257
"1300","WR1","CDOM","HaptoA.ChrysoA.DinoC",0.022637297074629,0.578080067793144
"1301","AR1","Salinity","HaptoA.ChrysoA.DinoC",0.255017407094504,0.0325540365588373
"1302","AR2","Salinity","HaptoA.ChrysoA.DinoC",0.27198250137854,0.0183599264010615
"1303","AR3","Salinity","HaptoA.ChrysoA.DinoC",0.165510902158144,0.075047281004776
"1304","CC1","Salinity","HaptoA.ChrysoA.DinoC",0.0737968283418339,0.246616428661935
"1305","CH1","Salinity","HaptoA.ChrysoA.DinoC",0.293346502120426,0.0166142249758893
"1306","CH2","Salinity","HaptoA.ChrysoA.DinoC",0.00287982504593029,0.837919626063582
"1307","CH3","Salinity","HaptoA.ChrysoA.DinoC",0.284075847211767,0.0187879051738567
"1308","CS1","Salinity","HaptoA.ChrysoA.DinoC",0.00883763979584198,0.693415512584866
"1309","FB1","Salinity","HaptoA.ChrysoA.DinoC",0.0528146029483173,0.329702268495742
"1310","FC1","Salinity","HaptoA.ChrysoA.DinoC",0.0682358742511572,0.280041363087547
"1311","HC1","Salinity","HaptoA.ChrysoA.DinoC",0.102039296179909,0.211368692210525
"1312","HC2","Salinity","HaptoA.ChrysoA.DinoC",0.0563269321155319,0.313678310946161
"1313","JIC1","Salinity","HaptoA.ChrysoA.DinoC",0.253786075308202,0.033045330324934
"1314","JIC2","Salinity","HaptoA.ChrysoA.DinoC",0.13026801586271,0.117953752370112
"1315","SC1","Salinity","HaptoA.ChrysoA.DinoC",0.0727666042621681,0.250072156024737
"1316","SC2","Salinity","HaptoA.ChrysoA.DinoC",0.00892635010970882,0.691952524414769
"1317","SC3","Salinity","HaptoA.ChrysoA.DinoC",0.260545636255143,0.0214706015564149
"1318","SR1","Salinity","HaptoA.ChrysoA.DinoC",0.410091563736842,0.00561777329866789
"1319","WC1","Salinity","HaptoA.ChrysoA.DinoC",0.195639270928167,0.0508440730291497
"1320","WR1","Salinity","HaptoA.ChrysoA.DinoC",0.00629987935838093,0.746698452267331
"1321","AR1","Tidal Height","HaptoA.ChrysoA.DinoC",0.12696427006424,0.0874445215827996
"1322","AR2","Tidal Height","HaptoA.ChrysoA.DinoC",0.20788267536713,0.019234460603761
"1323","AR3","Tidal Height","HaptoA.ChrysoA.DinoC",0.00747415951324081,0.674533605974556
"1324","CC1","Tidal Height","HaptoA.ChrysoA.DinoC",0.0898354131941802,0.145499336653925
"1325","CH1","Tidal Height","HaptoA.ChrysoA.DinoC",0.115808085740015,0.0960078208969038
"1326","CH2","Tidal Height","HaptoA.ChrysoA.DinoC",0.043722530167616,0.338302799149927
"1327","CH3","Tidal Height","HaptoA.ChrysoA.DinoC",0.10756783852037,0.109475397706954
"1328","CS1","Tidal Height","HaptoA.ChrysoA.DinoC",0.116526127352391,0.0878794126001814
"1329","FB1","Tidal Height","HaptoA.ChrysoA.DinoC",0.167739216989669,0.0377289513395432
"1330","FC1","Tidal Height","HaptoA.ChrysoA.DinoC",0.019844763162005,0.501801172007107
"1331","HC1","Tidal Height","HaptoA.ChrysoA.DinoC",0.244132274131709,0.0165574864459463
"1332","HC2","Tidal Height","HaptoA.ChrysoA.DinoC",0.00703816388107485,0.683672330996482
"1333","JIC1","Tidal Height","HaptoA.ChrysoA.DinoC",0.300181289747431,0.00557914573807682
"1334","JIC2","Tidal Height","HaptoA.ChrysoA.DinoC",0.0212428046002638,0.477434477157555
"1335","SC1","Tidal Height","HaptoA.ChrysoA.DinoC",0.00132631719127135,0.859803229113236
"1336","SC2","Tidal Height","HaptoA.ChrysoA.DinoC",0.0388384513402824,0.334557494396235
"1337","SC3","Tidal Height","HaptoA.ChrysoA.DinoC",0.0415459175691266,0.317918475264539
"1338","SR1","Tidal Height","HaptoA.ChrysoA.DinoC",0.477775284123319,0.000367626806507975
"1339","WC1","Tidal Height","HaptoA.ChrysoA.DinoC",0.0188352563226852,0.503779179353449
"1340","WR1","Tidal Height","HaptoA.ChrysoA.DinoC",0.0424108832960221,0.323339673796616
"1341","AR1","Phosphate","HaptoA.ChrysoA.DinoC",0.389221254262891,0.0129368433095279
"1342","AR2","Phosphate","HaptoA.ChrysoA.DinoC",0.0183199579884428,0.604490623108334
"1343","AR3","Phosphate","HaptoA.ChrysoA.DinoC",0.0130661658732738,0.66222810511551
"1344","CC1","Phosphate","HaptoA.ChrysoA.DinoC",0.000130651329003737,0.965271440558536
"1345","CH1","Phosphate","HaptoA.ChrysoA.DinoC",0.0634930699105126,0.346465031110807
"1346","CH2","Phosphate","HaptoA.ChrysoA.DinoC",0.0159556351947248,0.66698066954322
"1347","CH3","Phosphate","HaptoA.ChrysoA.DinoC",0.0234782819905871,0.571019496130799
"1348","CS1","Phosphate","HaptoA.ChrysoA.DinoC",0.0191765459511031,0.596084015684326
"1349","FB1","Phosphate","HaptoA.ChrysoA.DinoC",0.00210688944631733,0.86113477462483
"1350","FC1","Phosphate","HaptoA.ChrysoA.DinoC",0.0208848297822737,0.593349060852488
"1351","HC1","Phosphate","HaptoA.ChrysoA.DinoC",0.0546877328425041,0.421008037970688
"1352","HC2","Phosphate","HaptoA.ChrysoA.DinoC",0.0039725361732461,0.810085948231281
"1353","JIC1","Phosphate","HaptoA.ChrysoA.DinoC",0.033513566340283,0.513717206905637
"1354","JIC2","Phosphate","HaptoA.ChrysoA.DinoC",0.124520726183439,0.164742763539016
"1355","SC1","Phosphate","HaptoA.ChrysoA.DinoC",0.139381634340902,0.139929304100704
"1356","SC2","Phosphate","HaptoA.ChrysoA.DinoC",0.00582064791826775,0.771029519733339
"1357","SC3","Phosphate","HaptoA.ChrysoA.DinoC",0.0906910102401983,0.240150092390979
"1358","SR1","Phosphate","HaptoA.ChrysoA.DinoC",0.108106786262274,0.197541735113256
"1359","WC1","Phosphate","HaptoA.ChrysoA.DinoC",0.210746970720158,0.0637879819187068
"1360","WR1","Phosphate","HaptoA.ChrysoA.DinoC",0.0242336250682547,0.564815503189696
"1361","AR1","Nitrate","HaptoA.ChrysoA.DinoC",0.0346807809967416,0.506346922868842
"1362","AR2","Nitrate","HaptoA.ChrysoA.DinoC",0.214792302369955,0.0609733765540917
"1363","AR3","Nitrate","HaptoA.ChrysoA.DinoC",0.0187356583805272,0.600380959643837
"1364","CC1","Nitrate","HaptoA.ChrysoA.DinoC",0.0228323475280283,0.562655094032094
"1365","CH1","Nitrate","HaptoA.ChrysoA.DinoC",0.179033021988289,0.102473819392692
"1366","CH2","Nitrate","HaptoA.ChrysoA.DinoC",0.00244007286701993,0.866822742896796
"1367","CH3","Nitrate","HaptoA.ChrysoA.DinoC",0.110157443197262,0.20915896612455
"1368","CS1","Nitrate","HaptoA.ChrysoA.DinoC",0.0115146946461474,0.681862372527303
"1369","FB1","Nitrate","HaptoA.ChrysoA.DinoC",0.0052119281153926,0.783048711938455
"1370","FC1","Nitrate","HaptoA.ChrysoA.DinoC",0.0110285940754913,0.698706866913929
"1371","HC1","Nitrate","HaptoA.ChrysoA.DinoC",0.00447633568362604,0.820228912712219
"1372","HC2","Nitrate","HaptoA.ChrysoA.DinoC",0.093487595337773,0.232676037945032
"1373","JIC1","Nitrate","HaptoA.ChrysoA.DinoC",0.0613215549942196,0.373548643451349
"1374","JIC2","Nitrate","HaptoA.ChrysoA.DinoC",0.077774606928796,0.278382354703517
"1375","SC1","Nitrate","HaptoA.ChrysoA.DinoC",0.137286093055824,0.143182196474281
"1376","SC2","Nitrate","HaptoA.ChrysoA.DinoC",0.0503424829044337,0.386623140215182
"1377","SC3","Nitrate","HaptoA.ChrysoA.DinoC",0.0501400570403985,0.38760476439552
"1378","SR1","Nitrate","HaptoA.ChrysoA.DinoC",0.171967076324017,0.0979085176799428
"1379","WC1","Nitrate","HaptoA.ChrysoA.DinoC",0.0292296431706577,0.511773576124586
"1380","WR1","Nitrate","HaptoA.ChrysoA.DinoC",0.0323776824192622,0.504872115504575
"1381","AR1","Temperature","Eugleno",0.051452927360689,0.297954480537553
"1382","AR2","Temperature","Eugleno",0.0942076989298888,0.135597226523088
"1383","AR3","Temperature","Eugleno",0.0461820657095885,0.291759942226499
"1384","CC1","Temperature","Eugleno",0.0716355151354178,0.21694502902678
"1385","CH1","Temperature","Eugleno",0.0918370888633756,0.159836901981965
"1386","CH2","Temperature","Eugleno",0.165933496359937,0.0598819132754412
"1387","CH3","Temperature","Eugleno",0.00017374720108014,0.953574006617935
"1388","CS1","Temperature","Eugleno",0.246114575678038,0.00994948085347807
"1389","FB1","Temperature","Eugleno",0.143391090679674,0.0564406965244286
"1390","FC1","Temperature","Eugleno",3.07705057608179e-05,0.979005505707023
"1391","HC1","Temperature","Eugleno",0.074420279072097,0.231524973974493
"1392","HC2","Temperature","Eugleno",0.0394144141311938,0.352381381525561
"1393","JIC1","Temperature","Eugleno",0.124559026299194,0.0985649720828316
"1394","JIC2","Temperature","Eugleno",0.0678513379657038,0.198719743196089
"1395","SC1","Temperature","Eugleno",0.311138967579146,0.0046229795418634
"1396","SC2","Temperature","Eugleno",0.0624480126599391,0.218245881272392
"1397","SC3","Temperature","Eugleno",0.0302679512763735,0.395329493683286
"1398","SR1","Temperature","Eugleno",0.00341459459696407,0.796172362318323
"1399","WC1","Temperature","Eugleno",0.179391485107417,0.031074520649266
"1400","WR1","Temperature","Eugleno",0.120594324516616,0.104472617478344
"1401","AR1","CDOM","Eugleno",0.433898074051733,0.00757491483557956
"1402","AR2","CDOM","Eugleno",0.110579454719149,0.192188330982988
"1403","AR3","CDOM","Eugleno",0.010158553740499,0.700314950787291
"1404","CC1","CDOM","Eugleno",0.00797800131894398,0.733174816412429
"1405","CH1","CDOM","Eugleno",0.127815332569972,0.173990609249278
"1406","CH2","CDOM","Eugleno",9.16149512028661e-05,0.974093416934968
"1407","CH3","CDOM","Eugleno",0.273971259099618,0.037458487414976
"1408","CS1","CDOM","Eugleno",0.120510484710947,0.172188357807308
"1409","FB1","CDOM","Eugleno",0.130395235486305,0.169396860070938
"1410","FC1","CDOM","Eugleno",0.0625111046931768,0.350347262555426
"1411","HC1","CDOM","Eugleno",0.00133945973016938,0.901147184503713
"1412","HC2","CDOM","Eugleno",0.183896163149379,0.0858743313358156
"1413","JIC1","CDOM","Eugleno",0.0153403281434989,0.660098407703893
"1414","JIC2","CDOM","Eugleno",0.0505798158311819,0.385476478021622
"1415","SC1","CDOM","Eugleno",0.334728219790873,0.0149699164196204
"1416","SC2","CDOM","Eugleno",0.156252472986763,0.116315985053866
"1417","SC3","CDOM","Eugleno",0.0312295861345915,0.497453336443262
"1418","SR1","CDOM","Eugleno",0.00653394909641634,0.757777085884263
"1419","WC1","CDOM","Eugleno",0.000145444074084093,0.963359284033998
"1420","WR1","CDOM","Eugleno",0.0635442823790781,0.346264054688518
"1421","AR1","Salinity","Eugleno",0.103344033362747,0.193316576886011
"1422","AR2","Salinity","Eugleno",0.258442705865429,0.0220936457924617
"1423","AR3","Salinity","Eugleno",0.0389580640403487,0.404215252041787
"1424","CC1","Salinity","Eugleno",0.0158851631638798,0.596473990878029
"1425","CH1","Salinity","Eugleno",0.0562841834346303,0.328089030931211
"1426","CH2","Salinity","Eugleno",0.136587844426804,0.144283102194952
"1427","CH3","Salinity","Eugleno",0.0281966555769001,0.491985871311571
"1428","CS1","Salinity","Eugleno",0.0691724218283318,0.262571862832513
"1429","FB1","Salinity","Eugleno",0.088626516641756,0.202387193607085
"1430","FC1","Salinity","Eugleno",0.0806795860357638,0.238587651509844
"1431","HC1","Salinity","Eugleno",0.00854041716846967,0.724262985019332
"1432","HC2","Salinity","Eugleno",0.0423563790415924,0.384024463162215
"1433","JIC1","Salinity","Eugleno",0.258345937514676,0.0312598631600199
"1434","JIC2","Salinity","Eugleno",0.000574643366064359,0.920093607460756
